Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
0a108f79-6553-5ce3-8a94-629d0a0dc787,,,,,,,,,,,,MongoDB 4.2.0,,128.122.136.124,27017,,,,,,,,,2020-02-23T14:20:57.000Z
b4f135b7-7ba5-56bd-b485-ceb0411331c6,,,,,,,,,,,,MongoDB 3.2.4,,216.165.117.136,27017,,,,,,,,,2020-02-23T14:11:46.000Z
