Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
dbca85ff-647e-5145-a20a-5ad6cfe92da8,,,,,,,,,,,,FileZilla ftpd,,128.122.184.51,21,,,,,,,,,2020-03-03T16:55:14.000Z
27b15cfb-ff57-57dd-8d93-95b27290fd29,,,,,,,,,,,,NET Disk/NetStore ftpd,,128.122.93.207,21,,,,,,,,,2020-03-03T16:21:33.000Z
970f7f80-cf0c-5560-abe0-2c4d6e3d4936,,,,,,,,,,,,Microsoft ftpd,,216.165.117.135,21,,,,,,,,,2020-03-03T15:54:37.000Z
b7398dcf-5434-5244-8680-b8b928ab74ea,,,,,,,,,,,,ProFTPD,1.3.4a,128.122.133.17,21,,,,,,,,,2020-03-03T15:50:16.000Z
17b5c006-8dba-5c74-8af5-afdca31a9d33,,,,,,,,,,,,Pure-FTPd,,35.214.191.115,21,,,,,,,,,2020-03-03T15:16:40.000Z
c5b33301-63c2-51b6-8d50-4de2404f5799,,,,,,,,,,,,ProFTPD,1.3.4a,128.122.133.16,21,,,,,,,,,2020-03-03T15:11:20.000Z
cfd8b767-6b5f-58d4-b5c1-cd9019ad9361,,,,,,,,,,,,tnftpd,20080929,128.122.28.100,21,,,,,,,,,2020-03-03T14:43:52.000Z
fb3751f2-0a2a-5d2b-929f-b0ac9ae464ec,,,,,,,,,,,,ProFTPD or KnFTPD,,128.238.26.21,21,,,,,,,,,2020-03-03T14:05:47.000Z
73b5078b-3381-5985-90b1-adbddeedc36a,,,,,,,,,,,,Pure-FTPd,,128.122.30.9,21,,,,,,,,,2020-03-03T13:52:24.000Z
94c98730-1603-5445-a086-84f3edc88289,,,,,,,,,,,,TRENDnet/Hawking webcam ftpd,,128.122.71.177,21,,,,,,,,,2020-03-03T13:46:16.000Z
248e051d-fa1a-5157-850d-ef50352d0572,,,,,,,,,,,,,,128.122.161.203,21,,,,,,,,,2020-03-03T13:39:30.000Z
6daf63da-8a9e-519f-8a88-716e70319ea6,,,,,,,,,,,,Mac OS X Server ftpd,,128.122.161.197,21,,,,,,,,,2020-03-03T13:39:19.000Z
e99d0e44-f254-5f6b-b5f4-875f55d5644b,,,,,,,,,,,,ProFTPD,1.3.1,159.65.160.172,6000,220 ProFTPD 1.3.1 Server (ProFTPD)\r\n,,,,,,,,2020-03-02T13:12:50.553Z
61a04b15-e412-5ad1-9a6a-d62e24127e19,,,,,,,,,,,,ProFTPD,1.3.1,159.65.160.172,4040,220 ProFTPD 1.3.1 Server (ProFTPD)\r\n,,,,,,,,2020-02-22T21:08:39.481Z
1b729f18-4689-5459-8680-35b20fa9aa74,,,,,,,,,,,,ProFTPD,1.3.1,159.65.160.172,666,220 ProFTPD 1.3.1 Server (ProFTPD)\r\n,,,,,,,,2020-02-16T14:17:45.237Z
3e257628-6067-5e5d-8c80-ff9d858035a4,,,,,,,,,,,,vsftpd,2.0.1,195.113.82.217,21,220 (vsFTPd 2.0.1)\r\n,,,,,,,,2020-02-14T06:37:13.344Z
54edc456-a0da-53e4-a4a3-a7e533ad08c1,,,,,,,,,,,,,,159.65.160.172,21,220 BitNinja FTP CAPTCHA server\n,,,,,,,,2020-02-14T05:12:12.435Z
47ebf9e3-68c4-5167-bd85-31e5412cd33d,,,,,,,,,,,,Computer Solutions RT-IP ftpd,,192.76.177.141,21,220  RT-IP FTP Server ready. Type HELP for help\r\n,,,,,,,,2020-02-14T04:35:15.197Z
fd8553d0-150f-5234-a223-8538ca1c19df,,,,,,,,,,,,FileZilla ftpd,,128.122.141.22,990,,,,,,,,,2020-02-14T00:39:15.000Z
22b60351-0e7c-58f7-9252-5791b5a9d8bb,,,,,,,,,,,,oftpd,,128.122.201.233,990,,,,,,,,,2020-02-13T23:18:34.000Z
9d4b696f-7e67-5d40-84df-e5326ddf942e,,,,,,,,,,,,vsftpd,2.3.2,128.122.136.85,21,,,,,,,,,2020-02-04T19:30:38.000Z
da1932fb-2aa0-51d1-ab3c-8f49a37fd2fa,,,,,,,,,,,,Brother/HP printer ftpd,1.13,128.122.63.8,21,,,,,,,,,2020-02-04T18:46:04.000Z
13e0cdd0-2bca-5707-8692-1058641c5604,,,,,,,,,,,,GNU Inetutils FTPd,1.3.2,128.122.228.195,21,,,,,,,,,2020-02-04T16:22:01.000Z
22f7d210-4bbc-50fd-8ed5-1c2b4c9a80b5,,,,,,,,,,,,Computer Solutions RT-IP ftpd,,192.76.177.140,21,,,,,,,,,2020-02-04T15:26:19.000Z
